y_test,utente_dichiara,rf_predictions
32,42,"[0.015, 0.0, 0.006, 0.002, 0.0, 0.001, 0.035, 0.004, 0.0, 0.0, 0.01, 0.019, 0.025, 0.007, 0.014, 0.007, 0.005, 0.0, 0.02, 0.025, 0.006, 0.0, 0.008, 0.002, 0.0, 0.001, 0.008, 0.0, 0.003, 0.004, 0.071, 0.014, 0.268, 0.031, 0.019, 0.006, 0.118, 0.004, 0.028, 0.052, 0.004, 0.019, 0.003, 0.0, 0.005, 0.02, 0.005, 0.011, 0.009, 0.015, 0.008, 0.012, 0.002, 0.0, 0.031, 0.003, 0.003, 0.001, 0.01, 0.001]"
2,2,"[0.013, 0.006, 0.712, 0.001, 0.007, 0.001, 0.001, 0.003, 0.0, 0.001, 0.068, 0.001, 0.017, 0.002, 0.013, 0.001, 0.003, 0.004, 0.003, 0.002, 0.004, 0.0, 0.002, 0.002, 0.006, 0.002, 0.01, 0.0, 0.0, 0.001, 0.003, 0.001, 0.001, 0.005, 0.001, 0.0, 0.001, 0.002, 0.002, 0.001, 0.001, 0.001, 0.001, 0.001, 0.007, 0.007, 0.003, 0.006, 0.002, 0.003, 0.0, 0.0, 0.019, 0.029, 0.004, 0.01, 0.0, 0.0, 0.0, 0.003]"
42,42,"[0.037, 0.016, 0.022, 0.006, 0.003, 0.0, 0.002, 0.0, 0.003, 0.009, 0.005, 0.001, 0.003, 0.0, 0.004, 0.001, 0.008, 0.008, 0.003, 0.0, 0.076, 0.001, 0.011, 0.006, 0.027, 0.002, 0.013, 0.0, 0.007, 0.001, 0.005, 0.007, 0.004, 0.001, 0.0, 0.004, 0.001, 0.003, 0.001, 0.002, 0.003, 0.004, 0.06, 0.004, 0.005, 0.005, 0.086, 0.0, 0.002, 0.0, 0.013, 0.013, 0.047, 0.164, 0.053, 0.224, 0.014, 0.0, 0.0, 0.0]"
8,51,"[0.001, 0.001, 0.0, 0.004, 0.0, 0.01, 0.002, 0.0, 0.723, 0.0, 0.0, 0.001, 0.002, 0.0, 0.006, 0.0, 0.001, 0.0, 0.071, 0.008, 0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.004, 0.0, 0.0, 0.0, 0.005, 0.003, 0.007, 0.055, 0.0, 0.002, 0.0, 0.003, 0.013, 0.007, 0.035, 0.006, 0.0, 0.0, 0.005, 0.0, 0.0, 0.013, 0.0, 0.0, 0.005, 0.0, 0.0, 0.0, 0.001, 0.001, 0.0, 0.002, 0.001, 0.0]"
50,50,"[0.0, 0.002, 0.0, 0.0, 0.0, 0.001, 0.002, 0.0, 0.003, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.004, 0.0, 0.002, 0.0, 0.001, 0.038, 0.01, 0.0, 0.001, 0.007, 0.0, 0.001, 0.001, 0.004, 0.0, 0.002, 0.019, 0.0, 0.004, 0.002, 0.018, 0.002, 0.001, 0.001, 0.0, 0.003, 0.001, 0.032, 0.0, 0.0, 0.0, 0.792, 0.012, 0.0, 0.0, 0.002, 0.005, 0.0, 0.006, 0.006, 0.011]"
6,34,"[0.009, 0.025, 0.0, 0.06, 0.003, 0.019, 0.232, 0.025, 0.0, 0.0, 0.0, 0.005, 0.001, 0.012, 0.008, 0.01, 0.012, 0.008, 0.024, 0.047, 0.001, 0.002, 0.017, 0.008, 0.011, 0.001, 0.009, 0.0, 0.001, 0.004, 0.046, 0.0, 0.027, 0.007, 0.007, 0.013, 0.059, 0.001, 0.008, 0.021, 0.041, 0.068, 0.002, 0.003, 0.002, 0.0, 0.012, 0.003, 0.015, 0.011, 0.057, 0.004, 0.008, 0.0, 0.016, 0.001, 0.0, 0.0, 0.014, 0.0]"
14,14,"[0.004, 0.01, 0.005, 0.028, 0.005, 0.0, 0.007, 0.004, 0.001, 0.052, 0.02, 0.012, 0.027, 0.003, 0.442, 0.003, 0.006, 0.0, 0.005, 0.014, 0.003, 0.011, 0.002, 0.02, 0.003, 0.028, 0.01, 0.0, 0.001, 0.001, 0.019, 0.01, 0.038, 0.01, 0.017, 0.008, 0.0, 0.008, 0.005, 0.005, 0.006, 0.005, 0.004, 0.012, 0.002, 0.008, 0.014, 0.036, 0.014, 0.003, 0.001, 0.008, 0.005, 0.011, 0.002, 0.004, 0.003, 0.002, 0.003, 0.01]"
6,33,"[0.002, 0.0, 0.0, 0.094, 0.001, 0.0, 0.679, 0.009, 0.0, 0.0, 0.0, 0.001, 0.0, 0.011, 0.0, 0.009, 0.0, 0.001, 0.012, 0.017, 0.0, 0.0, 0.001, 0.002, 0.003, 0.0, 0.001, 0.001, 0.002, 0.003, 0.003, 0.002, 0.004, 0.007, 0.005, 0.001, 0.011, 0.001, 0.032, 0.044, 0.007, 0.007, 0.0, 0.001, 0.003, 0.003, 0.0, 0.002, 0.0, 0.001, 0.009, 0.0, 0.002, 0.0, 0.001, 0.002, 0.002, 0.0, 0.001, 0.0]"
47,47,"[0.001, 0.0, 0.002, 0.003, 0.0, 0.009, 0.0, 0.001, 0.004, 0.0, 0.0, 0.0, 0.008, 0.001, 0.003, 0.001, 0.005, 0.002, 0.017, 0.017, 0.004, 0.024, 0.002, 0.003, 0.007, 0.0, 0.004, 0.001, 0.018, 0.003, 0.004, 0.024, 0.077, 0.02, 0.03, 0.039, 0.003, 0.007, 0.016, 0.005, 0.012, 0.002, 0.014, 0.006, 0.036, 0.0, 0.006, 0.492, 0.002, 0.002, 0.004, 0.002, 0.009, 0.006, 0.005, 0.007, 0.0, 0.011, 0.005, 0.014]"
53,53,"[0.002, 0.0, 0.004, 0.0, 0.002, 0.004, 0.0, 0.002, 0.002, 0.004, 0.014, 0.001, 0.02, 0.001, 0.003, 0.001, 0.004, 0.008, 0.0, 0.002, 0.007, 0.121, 0.011, 0.008, 0.007, 0.05, 0.021, 0.0, 0.007, 0.051, 0.007, 0.003, 0.025, 0.01, 0.016, 0.002, 0.0, 0.011, 0.003, 0.002, 0.002, 0.003, 0.005, 0.0, 0.07, 0.025, 0.008, 0.019, 0.006, 0.003, 0.004, 0.0, 0.023, 0.363, 0.01, 0.006, 0.001, 0.005, 0.0, 0.011]"
49,37,"[0.002, 0.01, 0.001, 0.01, 0.001, 0.011, 0.002, 0.017, 0.002, 0.006, 0.004, 0.001, 0.001, 0.023, 0.005, 0.0, 0.01, 0.017, 0.0, 0.001, 0.004, 0.026, 0.029, 0.005, 0.018, 0.014, 0.007, 0.0, 0.041, 0.0, 0.002, 0.002, 0.028, 0.002, 0.005, 0.013, 0.006, 0.003, 0.004, 0.015, 0.005, 0.065, 0.001, 0.001, 0.007, 0.031, 0.089, 0.0, 0.031, 0.314, 0.039, 0.004, 0.001, 0.007, 0.012, 0.022, 0.001, 0.004, 0.014, 0.004]"
11,55,"[0.128, 0.008, 0.014, 0.0, 0.041, 0.002, 0.053, 0.012, 0.001, 0.011, 0.001, 0.043, 0.009, 0.02, 0.018, 0.026, 0.015, 0.001, 0.001, 0.008, 0.054, 0.001, 0.01, 0.014, 0.002, 0.004, 0.017, 0.004, 0.004, 0.053, 0.03, 0.015, 0.027, 0.003, 0.014, 0.004, 0.056, 0.007, 0.006, 0.006, 0.02, 0.015, 0.024, 0.003, 0.002, 0.001, 0.003, 0.003, 0.004, 0.019, 0.006, 0.024, 0.007, 0.0, 0.013, 0.001, 0.101, 0.001, 0.01, 0.0]"
24,53,"[0.005, 0.007, 0.002, 0.014, 0.006, 0.034, 0.016, 0.002, 0.0, 0.0, 0.001, 0.001, 0.001, 0.004, 0.004, 0.002, 0.001, 0.012, 0.035, 0.02, 0.001, 0.003, 0.001, 0.006, 0.325, 0.003, 0.006, 0.002, 0.012, 0.0, 0.006, 0.0, 0.022, 0.004, 0.002, 0.009, 0.033, 0.007, 0.026, 0.035, 0.013, 0.032, 0.0, 0.002, 0.003, 0.001, 0.007, 0.001, 0.003, 0.007, 0.221, 0.009, 0.0, 0.0, 0.02, 0.01, 0.0, 0.0, 0.001, 0.0]"
26,26,"[0.019, 0.031, 0.078, 0.001, 0.117, 0.004, 0.009, 0.01, 0.0, 0.018, 0.0, 0.0, 0.0, 0.008, 0.003, 0.011, 0.009, 0.009, 0.0, 0.007, 0.074, 0.001, 0.047, 0.067, 0.003, 0.012, 0.187, 0.001, 0.003, 0.025, 0.001, 0.005, 0.005, 0.004, 0.006, 0.0, 0.01, 0.001, 0.0, 0.0, 0.034, 0.004, 0.009, 0.006, 0.003, 0.006, 0.003, 0.0, 0.004, 0.042, 0.002, 0.002, 0.065, 0.004, 0.007, 0.008, 0.015, 0.0, 0.0, 0.0]"
36,36,"[0.017, 0.012, 0.001, 0.0, 0.004, 0.004, 0.003, 0.036, 0.001, 0.002, 0.002, 0.001, 0.005, 0.016, 0.03, 0.02, 0.005, 0.003, 0.011, 0.004, 0.038, 0.0, 0.026, 0.001, 0.0, 0.001, 0.014, 0.0, 0.006, 0.002, 0.008, 0.002, 0.008, 0.008, 0.008, 0.0, 0.425, 0.004, 0.009, 0.011, 0.025, 0.109, 0.0, 0.002, 0.001, 0.001, 0.002, 0.0, 0.003, 0.037, 0.01, 0.005, 0.001, 0.0, 0.051, 0.001, 0.002, 0.0, 0.002, 0.0]"
53,56,"[0.002, 0.001, 0.001, 0.0, 0.001, 0.0, 0.0, 0.002, 0.0, 0.006, 0.0, 0.0, 0.001, 0.0, 0.002, 0.0, 0.003, 0.002, 0.0, 0.0, 0.003, 0.0, 0.0, 0.005, 0.002, 0.001, 0.001, 0.0, 0.0, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.004, 0.002, 0.001, 0.004, 0.0, 0.012, 0.002, 0.004, 0.918, 0.007, 0.004, 0.002, 0.0, 0.0, 0.0]"
50,4,"[0.004, 0.001, 0.0, 0.026, 0.002, 0.011, 0.001, 0.003, 0.003, 0.0, 0.002, 0.003, 0.003, 0.001, 0.008, 0.003, 0.001, 0.005, 0.012, 0.014, 0.001, 0.006, 0.001, 0.0, 0.04, 0.001, 0.002, 0.0, 0.002, 0.0, 0.015, 0.002, 0.014, 0.025, 0.004, 0.022, 0.003, 0.009, 0.018, 0.053, 0.008, 0.029, 0.002, 0.002, 0.001, 0.0, 0.007, 0.015, 0.005, 0.007, 0.568, 0.005, 0.001, 0.0, 0.006, 0.003, 0.0, 0.002, 0.017, 0.001]"
12,12,"[0.002, 0.003, 0.004, 0.005, 0.002, 0.002, 0.003, 0.008, 0.002, 0.002, 0.035, 0.002, 0.259, 0.015, 0.005, 0.005, 0.027, 0.018, 0.004, 0.019, 0.009, 0.041, 0.008, 0.002, 0.012, 0.001, 0.003, 0.0, 0.015, 0.002, 0.001, 0.112, 0.006, 0.005, 0.019, 0.033, 0.003, 0.009, 0.001, 0.005, 0.003, 0.006, 0.003, 0.006, 0.022, 0.029, 0.011, 0.011, 0.003, 0.007, 0.002, 0.002, 0.009, 0.055, 0.004, 0.06, 0.012, 0.013, 0.008, 0.025]"
8,8,"[0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.918, 0.0, 0.001, 0.002, 0.001, 0.0, 0.003, 0.0, 0.001, 0.0, 0.003, 0.0, 0.0, 0.001, 0.0, 0.003, 0.002, 0.001, 0.0, 0.004, 0.001, 0.0, 0.0, 0.001, 0.001, 0.001, 0.0, 0.001, 0.0, 0.014, 0.002, 0.002, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.001, 0.0, 0.017, 0.003, 0.001, 0.0, 0.001, 0.0, 0.001, 0.0, 0.0, 0.001]"
59,59,"[0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.011, 0.0, 0.017, 0.003, 0.003, 0.002, 0.002, 0.004, 0.0, 0.003, 0.001, 0.024, 0.003, 0.0, 0.005, 0.051, 0.0, 0.001, 0.023, 0.003, 0.001, 0.02, 0.013, 0.0, 0.025, 0.016, 0.0, 0.013, 0.0, 0.009, 0.001, 0.002, 0.005, 0.0, 0.006, 0.003, 0.042, 0.031, 0.008, 0.007, 0.004, 0.005, 0.001, 0.003, 0.003, 0.016, 0.004, 0.007, 0.041, 0.554]"
5,17,"[0.006, 0.012, 0.0, 0.001, 0.008, 0.403, 0.004, 0.008, 0.006, 0.0, 0.0, 0.0, 0.0, 0.007, 0.001, 0.0, 0.005, 0.001, 0.106, 0.009, 0.004, 0.002, 0.003, 0.005, 0.008, 0.0, 0.015, 0.0, 0.0, 0.0, 0.039, 0.002, 0.025, 0.027, 0.005, 0.001, 0.013, 0.009, 0.029, 0.008, 0.119, 0.032, 0.0, 0.001, 0.003, 0.0, 0.006, 0.006, 0.004, 0.007, 0.035, 0.004, 0.0, 0.0, 0.008, 0.001, 0.0, 0.0, 0.002, 0.0]"
17,17,"[0.011, 0.07, 0.0, 0.005, 0.005, 0.005, 0.001, 0.003, 0.0, 0.018, 0.001, 0.0, 0.0, 0.068, 0.0, 0.037, 0.009, 0.272, 0.003, 0.008, 0.01, 0.013, 0.006, 0.008, 0.023, 0.002, 0.007, 0.001, 0.139, 0.0, 0.006, 0.001, 0.008, 0.001, 0.011, 0.0, 0.044, 0.002, 0.006, 0.002, 0.006, 0.036, 0.001, 0.049, 0.005, 0.004, 0.003, 0.0, 0.006, 0.023, 0.005, 0.004, 0.005, 0.0, 0.032, 0.008, 0.006, 0.0, 0.001, 0.0]"
10,10,"[0.038, 0.007, 0.006, 0.013, 0.001, 0.001, 0.01, 0.005, 0.0, 0.0, 0.699, 0.001, 0.011, 0.003, 0.024, 0.005, 0.0, 0.012, 0.012, 0.0, 0.001, 0.001, 0.001, 0.004, 0.0, 0.004, 0.012, 0.001, 0.004, 0.009, 0.001, 0.0, 0.001, 0.003, 0.002, 0.001, 0.01, 0.017, 0.003, 0.013, 0.001, 0.002, 0.0, 0.001, 0.009, 0.027, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.006, 0.002, 0.005, 0.001, 0.006, 0.0, 0.0, 0.001]"
37,37,"[0.002, 0.0, 0.0, 0.005, 0.001, 0.001, 0.004, 0.051, 0.022, 0.002, 0.003, 0.001, 0.003, 0.001, 0.001, 0.001, 0.001, 0.0, 0.0, 0.003, 0.001, 0.038, 0.005, 0.006, 0.003, 0.111, 0.005, 0.015, 0.002, 0.016, 0.004, 0.0, 0.033, 0.007, 0.033, 0.052, 0.0, 0.173, 0.005, 0.042, 0.009, 0.001, 0.004, 0.0, 0.02, 0.004, 0.057, 0.025, 0.01, 0.001, 0.05, 0.012, 0.0, 0.004, 0.003, 0.001, 0.003, 0.055, 0.035, 0.053]"
8,8,"[0.004, 0.002, 0.0, 0.0, 0.0, 0.009, 0.0, 0.01, 0.828, 0.001, 0.001, 0.0, 0.0, 0.0, 0.002, 0.0, 0.001, 0.0, 0.004, 0.0, 0.001, 0.001, 0.0, 0.006, 0.001, 0.002, 0.012, 0.0, 0.004, 0.0, 0.001, 0.002, 0.005, 0.016, 0.001, 0.003, 0.001, 0.009, 0.004, 0.005, 0.03, 0.002, 0.0, 0.001, 0.008, 0.0, 0.002, 0.002, 0.002, 0.0, 0.01, 0.0, 0.001, 0.001, 0.003, 0.0, 0.0, 0.0, 0.002, 0.0]"
59,59,"[0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.007, 0.006, 0.008, 0.002, 0.006, 0.0, 0.0, 0.002, 0.0, 0.011, 0.0, 0.019, 0.0, 0.003, 0.018, 0.016, 0.002, 0.001, 0.01, 0.006, 0.004, 0.016, 0.005, 0.0, 0.006, 0.03, 0.001, 0.021, 0.002, 0.014, 0.002, 0.002, 0.061, 0.001, 0.008, 0.002, 0.03, 0.046, 0.003, 0.001, 0.012, 0.045, 0.002, 0.022, 0.001, 0.024, 0.003, 0.022, 0.007, 0.487]"
35,15,"[0.008, 0.002, 0.002, 0.002, 0.002, 0.0, 0.004, 0.001, 0.001, 0.0, 0.0, 0.011, 0.001, 0.005, 0.0, 0.001, 0.008, 0.002, 0.004, 0.062, 0.0, 0.008, 0.003, 0.007, 0.009, 0.063, 0.001, 0.001, 0.005, 0.007, 0.025, 0.01, 0.028, 0.001, 0.028, 0.222, 0.008, 0.006, 0.014, 0.012, 0.003, 0.003, 0.072, 0.003, 0.005, 0.001, 0.065, 0.011, 0.009, 0.002, 0.02, 0.011, 0.019, 0.002, 0.009, 0.061, 0.01, 0.046, 0.059, 0.015]"
41,41,"[0.01, 0.034, 0.001, 0.0, 0.004, 0.001, 0.001, 0.003, 0.0, 0.012, 0.002, 0.011, 0.004, 0.029, 0.006, 0.0, 0.012, 0.019, 0.009, 0.012, 0.012, 0.008, 0.015, 0.006, 0.007, 0.002, 0.004, 0.001, 0.033, 0.003, 0.009, 0.03, 0.002, 0.0, 0.008, 0.005, 0.018, 0.002, 0.011, 0.0, 0.014, 0.283, 0.003, 0.023, 0.003, 0.0, 0.003, 0.004, 0.04, 0.06, 0.003, 0.093, 0.01, 0.003, 0.019, 0.016, 0.069, 0.007, 0.0, 0.001]"
46,7,"[0.003, 0.006, 0.005, 0.004, 0.0, 0.006, 0.001, 0.008, 0.0, 0.003, 0.0, 0.001, 0.006, 0.001, 0.002, 0.002, 0.01, 0.011, 0.001, 0.038, 0.007, 0.004, 0.012, 0.001, 0.022, 0.041, 0.002, 0.0, 0.04, 0.0, 0.007, 0.021, 0.049, 0.003, 0.011, 0.066, 0.006, 0.003, 0.001, 0.003, 0.001, 0.005, 0.021, 0.01, 0.003, 0.003, 0.217, 0.011, 0.011, 0.014, 0.035, 0.022, 0.024, 0.004, 0.02, 0.142, 0.013, 0.009, 0.019, 0.009]"
13,13,"[0.039, 0.013, 0.0, 0.014, 0.016, 0.0, 0.128, 0.011, 0.0, 0.002, 0.001, 0.0, 0.0, 0.383, 0.001, 0.129, 0.006, 0.016, 0.005, 0.01, 0.005, 0.001, 0.008, 0.01, 0.003, 0.001, 0.007, 0.0, 0.009, 0.008, 0.008, 0.002, 0.001, 0.006, 0.003, 0.0, 0.028, 0.003, 0.016, 0.004, 0.003, 0.007, 0.0, 0.014, 0.005, 0.023, 0.002, 0.0, 0.001, 0.005, 0.004, 0.002, 0.015, 0.0, 0.011, 0.002, 0.005, 0.0, 0.004, 0.0]"
12,24,"[0.034, 0.002, 0.003, 0.006, 0.007, 0.004, 0.005, 0.008, 0.008, 0.002, 0.051, 0.006, 0.208, 0.003, 0.072, 0.006, 0.006, 0.002, 0.007, 0.006, 0.009, 0.004, 0.009, 0.017, 0.004, 0.02, 0.052, 0.001, 0.013, 0.011, 0.016, 0.006, 0.03, 0.025, 0.077, 0.004, 0.0, 0.013, 0.027, 0.014, 0.018, 0.049, 0.003, 0.001, 0.032, 0.002, 0.017, 0.027, 0.008, 0.003, 0.0, 0.008, 0.002, 0.007, 0.004, 0.002, 0.005, 0.002, 0.001, 0.011]"
1,31,"[0.012, 0.416, 0.0, 0.005, 0.002, 0.002, 0.003, 0.0, 0.0, 0.031, 0.003, 0.0, 0.012, 0.007, 0.0, 0.017, 0.045, 0.067, 0.011, 0.028, 0.024, 0.006, 0.009, 0.002, 0.015, 0.0, 0.021, 0.0, 0.022, 0.001, 0.012, 0.024, 0.002, 0.002, 0.016, 0.001, 0.01, 0.0, 0.022, 0.002, 0.001, 0.004, 0.001, 0.029, 0.003, 0.016, 0.001, 0.003, 0.004, 0.006, 0.001, 0.001, 0.013, 0.007, 0.035, 0.01, 0.013, 0.0, 0.0, 0.0]"
34,25,"[0.004, 0.008, 0.007, 0.0, 0.05, 0.014, 0.003, 0.038, 0.0, 0.003, 0.0, 0.0, 0.006, 0.016, 0.0, 0.004, 0.06, 0.002, 0.002, 0.058, 0.015, 0.008, 0.038, 0.059, 0.007, 0.012, 0.004, 0.0, 0.003, 0.005, 0.025, 0.031, 0.041, 0.008, 0.1, 0.004, 0.016, 0.0, 0.006, 0.001, 0.011, 0.005, 0.006, 0.031, 0.007, 0.003, 0.007, 0.006, 0.109, 0.026, 0.004, 0.003, 0.023, 0.003, 0.059, 0.018, 0.017, 0.002, 0.001, 0.001]"
29,51,"[0.027, 0.001, 0.1, 0.0, 0.008, 0.0, 0.001, 0.0, 0.001, 0.007, 0.055, 0.006, 0.015, 0.003, 0.014, 0.003, 0.015, 0.002, 0.0, 0.0, 0.032, 0.002, 0.007, 0.003, 0.0, 0.012, 0.01, 0.002, 0.001, 0.459, 0.004, 0.004, 0.001, 0.0, 0.003, 0.0, 0.001, 0.011, 0.002, 0.002, 0.001, 0.002, 0.013, 0.001, 0.041, 0.015, 0.002, 0.0, 0.003, 0.0, 0.0, 0.012, 0.03, 0.053, 0.005, 0.002, 0.004, 0.0, 0.0, 0.002]"
55,55,"[0.004, 0.003, 0.01, 0.001, 0.0, 0.002, 0.001, 0.001, 0.0, 0.01, 0.003, 0.0, 0.006, 0.003, 0.0, 0.003, 0.008, 0.037, 0.002, 0.002, 0.018, 0.004, 0.007, 0.008, 0.028, 0.006, 0.005, 0.0, 0.05, 0.003, 0.0, 0.011, 0.002, 0.001, 0.006, 0.038, 0.001, 0.003, 0.0, 0.003, 0.004, 0.001, 0.03, 0.007, 0.006, 0.009, 0.031, 0.001, 0.016, 0.005, 0.0, 0.004, 0.022, 0.035, 0.019, 0.475, 0.027, 0.001, 0.009, 0.008]"
41,41,"[0.006, 0.057, 0.0, 0.006, 0.003, 0.024, 0.016, 0.0, 0.0, 0.001, 0.001, 0.002, 0.0, 0.024, 0.001, 0.03, 0.001, 0.026, 0.027, 0.002, 0.002, 0.003, 0.001, 0.012, 0.01, 0.0, 0.006, 0.002, 0.047, 0.0, 0.011, 0.004, 0.002, 0.0, 0.006, 0.0, 0.097, 0.003, 0.027, 0.022, 0.002, 0.449, 0.0, 0.003, 0.001, 0.001, 0.002, 0.0, 0.007, 0.02, 0.017, 0.004, 0.002, 0.0, 0.005, 0.002, 0.003, 0.0, 0.0, 0.0]"
48,21,"[0.002, 0.01, 0.006, 0.0, 0.001, 0.001, 0.0, 0.002, 0.0, 0.068, 0.005, 0.002, 0.057, 0.005, 0.0, 0.0, 0.053, 0.024, 0.003, 0.003, 0.017, 0.049, 0.024, 0.01, 0.002, 0.0, 0.002, 0.0, 0.029, 0.001, 0.016, 0.065, 0.008, 0.007, 0.027, 0.007, 0.0, 0.012, 0.001, 0.001, 0.006, 0.002, 0.005, 0.16, 0.003, 0.024, 0.004, 0.006, 0.117, 0.008, 0.001, 0.007, 0.024, 0.018, 0.02, 0.043, 0.024, 0.003, 0.001, 0.004]"
53,30,"[0.0, 0.0, 0.021, 0.0, 0.008, 0.0, 0.0, 0.002, 0.0, 0.003, 0.054, 0.0, 0.038, 0.0, 0.001, 0.001, 0.006, 0.004, 0.001, 0.001, 0.001, 0.006, 0.004, 0.002, 0.0, 0.001, 0.007, 0.0, 0.003, 0.007, 0.0, 0.007, 0.018, 0.025, 0.004, 0.0, 0.0, 0.003, 0.0, 0.001, 0.001, 0.001, 0.0, 0.0, 0.006, 0.162, 0.001, 0.005, 0.006, 0.002, 0.0, 0.0, 0.012, 0.57, 0.0, 0.004, 0.0, 0.001, 0.0, 0.0]"
2,42,"[0.005, 0.032, 0.498, 0.005, 0.044, 0.005, 0.004, 0.003, 0.001, 0.002, 0.007, 0.0, 0.026, 0.006, 0.017, 0.004, 0.006, 0.004, 0.001, 0.013, 0.016, 0.0, 0.003, 0.01, 0.007, 0.001, 0.005, 0.0, 0.001, 0.004, 0.044, 0.005, 0.013, 0.009, 0.007, 0.001, 0.024, 0.002, 0.002, 0.002, 0.012, 0.008, 0.003, 0.0, 0.003, 0.005, 0.004, 0.017, 0.003, 0.007, 0.006, 0.003, 0.055, 0.006, 0.008, 0.006, 0.01, 0.001, 0.002, 0.002]"
50,9,"[0.002, 0.002, 0.001, 0.019, 0.0, 0.041, 0.003, 0.098, 0.001, 0.0, 0.001, 0.0, 0.0, 0.009, 0.002, 0.003, 0.009, 0.001, 0.003, 0.005, 0.0, 0.017, 0.001, 0.003, 0.01, 0.001, 0.0, 0.0, 0.019, 0.0, 0.046, 0.0, 0.038, 0.013, 0.017, 0.015, 0.013, 0.014, 0.039, 0.128, 0.029, 0.016, 0.004, 0.003, 0.009, 0.001, 0.015, 0.006, 0.031, 0.015, 0.249, 0.01, 0.001, 0.0, 0.011, 0.003, 0.003, 0.0, 0.019, 0.001]"
48,55,"[0.009, 0.006, 0.0, 0.001, 0.003, 0.005, 0.002, 0.041, 0.007, 0.005, 0.005, 0.009, 0.021, 0.002, 0.011, 0.0, 0.032, 0.001, 0.002, 0.015, 0.0, 0.031, 0.012, 0.055, 0.009, 0.019, 0.046, 0.003, 0.002, 0.007, 0.003, 0.004, 0.01, 0.003, 0.007, 0.003, 0.0, 0.02, 0.004, 0.007, 0.004, 0.016, 0.0, 0.009, 0.013, 0.006, 0.016, 0.013, 0.415, 0.005, 0.006, 0.006, 0.003, 0.014, 0.005, 0.014, 0.023, 0.001, 0.0, 0.009]"
1,1,"[0.017, 0.106, 0.031, 0.005, 0.029, 0.063, 0.006, 0.002, 0.0, 0.002, 0.003, 0.002, 0.013, 0.007, 0.005, 0.003, 0.014, 0.013, 0.004, 0.032, 0.025, 0.006, 0.009, 0.031, 0.026, 0.024, 0.019, 0.0, 0.01, 0.002, 0.015, 0.002, 0.07, 0.01, 0.029, 0.01, 0.042, 0.005, 0.008, 0.007, 0.022, 0.012, 0.008, 0.006, 0.012, 0.001, 0.02, 0.012, 0.01, 0.009, 0.032, 0.008, 0.035, 0.011, 0.05, 0.034, 0.007, 0.0, 0.004, 0.0]"
11,11,"[0.049, 0.003, 0.002, 0.0, 0.001, 0.003, 0.006, 0.001, 0.001, 0.001, 0.02, 0.457, 0.013, 0.0, 0.02, 0.001, 0.017, 0.0, 0.005, 0.0, 0.006, 0.001, 0.001, 0.001, 0.003, 0.005, 0.015, 0.033, 0.001, 0.041, 0.008, 0.013, 0.009, 0.005, 0.014, 0.003, 0.009, 0.109, 0.022, 0.011, 0.002, 0.008, 0.008, 0.001, 0.007, 0.003, 0.006, 0.011, 0.005, 0.001, 0.001, 0.015, 0.0, 0.003, 0.004, 0.001, 0.009, 0.0, 0.001, 0.004]"
32,56,"[0.002, 0.005, 0.003, 0.002, 0.0, 0.002, 0.003, 0.0, 0.005, 0.0, 0.007, 0.005, 0.018, 0.0, 0.066, 0.0, 0.002, 0.001, 0.022, 0.007, 0.004, 0.01, 0.022, 0.003, 0.014, 0.012, 0.034, 0.001, 0.008, 0.032, 0.007, 0.001, 0.149, 0.023, 0.029, 0.006, 0.002, 0.031, 0.03, 0.008, 0.005, 0.029, 0.004, 0.001, 0.158, 0.009, 0.008, 0.069, 0.039, 0.035, 0.014, 0.008, 0.003, 0.012, 0.01, 0.003, 0.006, 0.004, 0.0, 0.007]"
24,11,"[0.004, 0.002, 0.003, 0.009, 0.0, 0.005, 0.009, 0.001, 0.001, 0.0, 0.003, 0.0, 0.003, 0.005, 0.012, 0.014, 0.002, 0.007, 0.019, 0.041, 0.0, 0.002, 0.002, 0.003, 0.433, 0.014, 0.009, 0.001, 0.043, 0.005, 0.004, 0.01, 0.015, 0.0, 0.005, 0.016, 0.003, 0.016, 0.043, 0.012, 0.0, 0.022, 0.013, 0.003, 0.025, 0.007, 0.019, 0.004, 0.009, 0.002, 0.042, 0.009, 0.014, 0.006, 0.001, 0.035, 0.006, 0.001, 0.002, 0.004]"
